,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,criterion,gamma,kernel,learning_rate,max_depth,max_features,min_samples_split,n_estimators
1870,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,90,3,
1871,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,90,5,
1872,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,90,7,
1873,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,3,90,10,
1874,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,90,15,
1875,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,90,20,
1876,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,90,25,
3498,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,35,3,
3497,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,35,2,
1880,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,3,100,2,
1881,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,3,100,3,
1882,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,100,5,
1883,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,100,7,
1884,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,100,10,
3499,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,35,5,
3501,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,35,10,
1849,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,70,5,
1865,RF,0.25,0.5133333333333333,0.75,0.15380362660079103,,True,entropy,,,,3,80,25,
1850,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,3,70,7,
1851,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,3,70,10,
1852,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,70,15,
1853,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,70,20,
1854,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,70,25,
585,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,30,7,
584,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,30,5,
3503,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,35,20,
1858,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,80,2,
1859,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,80,3,
3502,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,35,15,
1861,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,80,7,
1862,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,80,10,
1863,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,80,15,
1864,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,80,20,
1807,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,35,10,
1806,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,entropy,,,,3,35,7,
1805,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,35,5,
1743,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,80,20,
3543,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,70,5,
3541,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,entropy,,,,9,70,2,
1748,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,90,2,
1749,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,90,3,
1750,RF,0.25,0.56,0.75,0.14224392195567911,,True,entropy,,,,5,90,5,
1751,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,90,7,
1752,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,90,10,
1753,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,90,15,
1754,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,5,90,20,
1755,RF,0.25,0.5183333333333333,0.75,0.1724738305431355,,True,entropy,,,,5,90,25,
600,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,35,25,
1759,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,5,100,2,
1760,RF,0.25,0.5466666666666666,0.75,0.14715826703096077,,True,entropy,,,,5,100,3,
1761,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,100,5,
599,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,35,20,
1744,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,5,80,25,
1742,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,5,80,15,
1764,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,100,15,
1741,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,5,80,10,
606,RF,0.25,0.5466666666666666,0.75,0.14715826703096077,,True,gini,,,,9,40,5,
1726,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,70,2,
605,RF,0.25,0.5466666666666666,0.75,0.14715826703096077,,True,gini,,,,9,40,3,
1728,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,70,5,
1729,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,70,7,
1730,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,70,10,
1731,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,70,15,
1732,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,70,20,
1733,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,70,25,
604,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,40,2,
3545,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,70,10,
3544,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,entropy,,,,9,70,7,
1737,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,80,2,
650,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,9,80,5,
1740,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,80,7,
1763,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,100,10,
1765,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,5,100,20,
3521,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,50,5,
1785,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,entropy,,,,3,25,10,
1787,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,25,20,
1788,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,entropy,,,,3,25,25,
595,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,35,5,
594,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,9,35,3,
593,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,35,2,
1792,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,30,2,
1793,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,30,3,
1794,RF,0.25,0.5650000000000001,0.75,0.16080526525376376,,True,entropy,,,,3,30,5,
1795,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,30,7,
1796,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,3,30,10,
1797,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,30,15,
1798,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,3,30,20,
1799,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,30,25,
3522,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,50,7,
1803,RF,0.25,0.56,0.75,0.14224392195567911,,True,entropy,,,,3,35,2,
1786,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,3,25,15,
1784,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,25,7,
1766,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,5,100,25,
1783,RF,0.0,0.49333333333333335,0.75,0.2145020072426156,,True,entropy,,,,3,25,5,
598,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,35,15,
597,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,9,35,10,
3534,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,60,10,
3533,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,60,7,
1771,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,20,3,
3532,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,60,5,
1773,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,20,7,
1774,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,3,20,10,
1775,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,20,15,
1776,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,3,20,20,
1777,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,True,entropy,,,,3,20,25,
3531,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,60,3,
3530,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,60,2,
596,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,9,35,7,
1782,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,3,25,3,
1885,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,3,100,15,
1887,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,3,100,25,
608,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,40,10,
574,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,9,25,7,
1991,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,90,3,
1992,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,90,5,
1993,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,90,7,
1994,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,90,10,
1995,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,90,15,
1996,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,90,20,
3464,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,20,2,
2001,RF,0.25,0.5466666666666666,0.75,0.14715826703096077,,True,entropy,,,,2,100,2,
583,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,gini,,,,9,30,3,
2002,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,100,3,
2003,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,100,5,
2004,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,100,7,
2005,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,100,10,
2006,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,100,15,
2007,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,100,20,
2008,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,2,100,25,
1990,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,90,2,
3465,RF,0.25,0.54,0.75,0.14910846164230027,,False,entropy,,,,9,20,3,
3466,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,False,entropy,,,,9,20,5,
3467,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,20,7,
1972,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,entropy,,,,2,70,10,
1973,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,70,15,
1974,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,70,20,
1975,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,2,70,25,
3470,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,20,20,
3469,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,20,15,
3468,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,20,10,
1979,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,2,80,2,
1980,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,80,3,
1981,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,80,5,
1982,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,80,7,
1983,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,80,10,
1984,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,80,15,
1985,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,80,20,
575,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,9,25,10,
573,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,25,5,
572,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,9,25,3,
2014,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,20,5,
2035,RF,0.0,0.49333333333333335,0.75,0.2145020072426156,,True,entropy,,,,,30,3,
564,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,20,10,
770,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,5,80,3,
2039,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,30,15,
2040,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,,30,20,
563,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,True,gini,,,,9,20,7,
562,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,20,5,
3446,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,90,10,
3444,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,entropy,,,,11,90,5,
2046,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,35,3,
2047,RF,0.25,0.5466666666666666,0.75,0.14715826703096077,,True,entropy,,,,,35,5,
2048,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,35,7,
2049,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,35,10,
2050,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,,35,15,
2051,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,35,20,
560,RF,0.3333333333333333,0.5766666666666667,0.75,0.1339983416149452,,True,gini,,,,9,20,2,
2036,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,30,5,
565,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,9,20,15,
2015,RF,0.25,0.56,0.75,0.14224392195567911,,True,entropy,,,,,20,7,
566,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,9,20,20,
2016,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,,20,10,
2017,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,,20,15,
2018,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,entropy,,,,,20,20,
2019,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,entropy,,,,,20,25,
3455,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,entropy,,,,11,100,5,
3454,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,100,3,
2023,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,entropy,,,,,25,2,
2024,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,25,3,
2025,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,25,5,
2026,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,,25,7,
2027,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,,25,10,
2028,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,,25,15,
2029,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,,25,20,
3453,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,entropy,,,,11,100,2,
567,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,20,25,
1971,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,70,7,
1970,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,70,5,
1969,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,2,70,3,
1907,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,25,15,
1909,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,entropy,,,,2,25,25,
3489,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,30,7,
3488,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,30,5,
3487,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,30,3,
1913,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,2,30,2,
1914,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,2,30,3,
1915,RF,0.25,0.5183333333333333,0.75,0.1724738305431355,,True,entropy,,,,2,30,5,
3486,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,30,2,
1917,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,30,10,
1918,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,30,15,
1919,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,30,20,
1920,RF,0.25,0.5466666666666666,0.75,0.14715826703096077,,True,entropy,,,,2,30,25,
1924,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,35,2,
1925,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,35,3,
1926,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,35,5,
1908,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,2,25,20,
1906,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,25,10,
1928,RF,0.25,0.5183333333333333,0.75,0.1724738305431355,,True,entropy,,,,2,35,10,
1905,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,2,25,7,
3494,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,entropy,,,,9,30,30,
3493,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,30,25,
1891,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,entropy,,,,2,20,2,
1892,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,20,3,
1893,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,entropy,,,,2,20,5,
1894,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,20,7,
1895,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,20,10,
1896,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,20,15,
1897,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,20,20,
582,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,9,30,2,
3491,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,30,15,
3490,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,30,10,
1902,RF,0.25,0.49833333333333335,0.75,0.1734374687187159,,True,entropy,,,,2,25,2,
1903,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,25,3,
1904,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,25,5,
1927,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,2,35,7,
1929,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,2,35,15,
1968,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,70,2,
1948,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,50,5,
1950,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,50,10,
1951,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,2,50,15,
1952,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,2,50,20,
3476,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,25,3,
1957,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,60,2,
1958,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,entropy,,,,2,60,3,
1959,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,60,5,
1960,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,60,7,
1961,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,60,10,
1962,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,60,15,
1963,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,60,20,
1964,RF,0.25,0.49833333333333335,0.75,0.1734374687187159,,True,entropy,,,,2,60,25,
3473,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,entropy,,,,9,20,35,
577,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,gini,,,,9,25,20,
576,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,gini,,,,9,25,15,
1949,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,50,7,
1947,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,50,3,
1930,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,35,20,
1946,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,50,2,
1931,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,entropy,,,,2,35,25,
3482,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,25,25,
3481,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,25,20,
3480,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,9,25,15,
1935,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,40,2,
1936,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,40,3,
1937,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,40,5,
1938,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,40,7,
1939,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,40,10,
1940,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,entropy,,,,2,40,15,
1941,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,40,20,
1942,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,2,40,25,
3479,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,25,10,
3478,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,9,25,7,
3477,RF,0.25,0.54,0.75,0.14910846164230027,,False,entropy,,,,9,25,5,
607,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,True,gini,,,,9,40,7,
1738,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,5,80,3,
3598,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,5,25,5,
638,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,9,70,3,
3614,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,5,30,25,
3613,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,5,30,20,
1531,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,entropy,,,,9,20,7,
